Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers,Overhead Ratio
278,B_10kB,10240,5.130815029144287,5987.35285242264,10240,10240,0,1,0.3333333333333333
279,B_10kB,10240,5.151024341583252,5963.862323849494,10240,10240,0,1,0.3333333333333333
280,B_10kB,10240,5.1585774421691895,5955.130138955943,10240,10240,0,1,0.3333333333333333
281,B_10kB,10240,5.227200508117676,5876.950760219131,10240,10240,0,1,0.3333333333333333
282,B_10kB,10240,5.1470043659210205,5968.520291803341,10240,10240,0,1,0.3333333333333333
283,B_10kB,10240,5.160928964614868,5952.416747183899,10240,10240,0,1,0.3333333333333333
284,B_10kB,10240,5.145442485809326,5970.332014150976,10240,10240,0,1,0.3333333333333333
285,B_10kB,10240,5.1466662883758545,5968.9123558260435,10240,10240,0,1,0.3333333333333333
286,B_10kB,10240,5.221965789794922,5882.84206304738,10240,10240,0,1,0.3333333333333333
287,B_10kB,10240,5.1620917320251465,5951.075958107432,10240,10240,0,1,0.3333333333333333
288,B_10kB,10240,5.153300523757935,5961.228121351264,10240,10240,0,1,0.3333333333333333
289,B_10kB,10240,5.0802812576293945,6046.9093032724795,10240,10240,0,1,0.3333333333333333
290,B_10kB,10240,5.0790698528289795,6048.351546669384,10240,10240,0,1,0.3333333333333333
291,B_10kB,10240,5.155646085739136,5958.51605969882,10240,10240,0,1,0.3333333333333333
292,B_10kB,10240,5.0989789962768555,6024.735544592547,10240,10240,0,1,0.3333333333333333
293,B_10kB,10240,5.082873106002808,6043.825875511249,10240,10240,0,1,0.3333333333333333
294,B_10kB,10240,5.10930871963501,6012.555060911356,10240,10240,0,1,0.3333333333333333
295,B_10kB,10240,5.082871198654175,6043.828143458354,10240,10240,0,1,0.3333333333333333
296,B_10kB,10240,5.054718017578125,6077.490355182844,10240,10240,0,1,0.3333333333333333
