Filename,Direction,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes (B)
A_10kB,download,10240,0.0028493404388427734,3593814.1544640614,10488
A_10kB,download,10240,0.003791332244873047,2700897.557539932,10488
A_10kB,download,10240,0.0037145614624023438,2756718.4184852373,10488
A_10kB,download,10240,0.003484487533569336,2938739.1693465617,10488
A_10kB,download,10240,0.0030045509338378906,3408163.224884939,10488
A_10kB,download,10240,0.002823352813720703,3626893.511231211,10488
A_10kB,download,10240,0.003568887710571289,2869241.2960117576,10488
A_10kB,download,10240,0.0030057430267333984,3406811.530102324,10488
A_10kB,download,10240,0.0029358863830566406,3487873.392886146,10488
A_10kB,download,10240,0.002827882766723633,3621083.6320714946,10488
A_10kB,download,10240,0.0030057430267333984,3406811.530102324,10488
A_10kB,download,10240,0.003167390823364258,3232944.8972525406,10488
A_10kB,download,10240,0.002748250961303711,3726006.155981608,10488
A_10kB,download,10240,0.0030944347381591797,3309166.5736959702,10488
A_10kB,download,10240,0.0029449462890625,3477143.212435233,10488
A_10kB,download,10240,0.0035932064056396484,2849822.371441842,10488
A_10kB,download,10240,0.0029997825622558594,3413580.7470990303,10488
A_10kB,download,10240,0.0032253265380859375,3174872.3358959197,10488
A_10kB,download,10240,0.003338336944580078,3067395.583488073,10488
A_10kB,download,10240,0.0031888484954833984,3211190.501682243,10488
A_10kB,download,10240,0.003499746322631836,2925926.3546563117,10488
A_10kB,download,10240,0.0032796859741210938,3122250.14248328,10488
A_10kB,download,10240,0.003299713134765625,3103300.0693641617,10488
A_10kB,download,10240,0.003017902374267578,3393085.239374309,10488
A_10kB,download,10240,0.0027353763580322266,3743543.3591911444,10488
A_10kB,download,10240,0.0034296512603759766,2985726.3093500175,10488
A_10kB,download,10240,0.002961397171020508,3457827.305369938,10488
